,verb,sense,sense_id,sentence_id,sentence,seed,surprisal_1,surprisal_4,surprisal_3,surprisal_2
565,pitch,"to place or position something at a certain angle or height, such as a tent or a camping hammock",pitch4,pitch4_1,The campers pitched the tent.,42.0,27.0952377319336,137.32168579101562,71.92469024658203,47.2165412902832
566,pitch,"to place or position something at a certain angle or height, such as a tent or a camping hammock",pitch4,pitch4_4,The boys pitched the tents.,46.0,29.8220329284668,218.92855834960938,46.70872497558594,45.975547790527344
567,pitch,"to place or position something at a certain angle or height, such as a tent or a camping hammock",pitch4,pitch4_8,The tenters pitched the hammocks.,51.0,35.5385856628418,233.4367218017578,101.1225814819336,52.99755096435547
568,pitch,"to sell or offer something, especially a product or service",pitch5,pitch5_3,The company pitched the idea.,45.0,29.585693359375,183.21664428710938,66.15223693847656,34.4093132019043
569,pitch,"to sell or offer something, especially a product or service",pitch5,pitch5_1,The salesperson pitched the idea.,42.0,39.81468200683594,197.90296936035156,50.59186935424805,33.844852447509766
570,pitch,"to sell or offer something, especially a product or service",pitch5,pitch5_2,The salesman pitched the newest.,43.0,43.27473449707031,175.3486328125,56.893821716308594,40.87477111816406
571,pitch,"to sell or offer something, especially a product or service",pitch5,pitch5_4,The company pitched the newest.,46.0,45.15524291992188,186.16209411621094,73.68561553955078,42.20383071899414
572,pitch,"to test the depth or soundness of something, such as a well or a mine shaft",pitch6,pitch6_10,The miners pitched the well.,41.0,36.862674713134766,188.69175720214844,82.44996643066406,30.7301025390625
573,pitch,"to test the depth or soundness of something, such as a well or a mine shaft",pitch6,pitch6_9,The miners pitched the borehole.,52.0,38.399505615234375,208.98580932617188,84.00941467285156,34.173973083496094
574,pitch,"to test the depth or soundness of something, such as a well or a mine shaft",pitch6,pitch6_4,The surveyors pitched the well.,46.0,39.1797981262207,237.8849639892578,87.7936019897461,31.619468688964844
575,pitch,"to test the depth or soundness of something, such as a well or a mine shaft",pitch6,pitch6_8,The geologists pitched the drilling.,51.0,41.95596694946289,194.7069549560547,97.09669494628906,61.23265075683594
576,pitch,"to tilt or slant something, such as a surface or a line",pitch7,pitch7_2,The pitching pitched the tent.,43.0,48.08667755126953,164.73374938964844,44.96894073486328,51.74159622192383
577,pitch,"to tilt or slant something, such as a surface or a line",pitch7,pitch7_8,The ball pitched the roofline.,49.0,52.38160705566406,170.0888671875,73.11810302734375,73.7022476196289
578,pitch,"to tilt or slant something, such as a surface or a line",pitch7,pitch7_4,The road pitched the wayside.,45.0,53.60562515258789,228.79583740234375,74.52021026611328,60.62957763671875
579,pitch,"to tilt or slant something, such as a surface or a line",pitch7,pitch7_5,The angle pitched the ballplayer.,46.0,54.39870071411133,212.12771606445312,86.20817565917969,48.87028884887695
580,pitch,"to move or travel at a certain speed or angle, especially through the air",pitch8,pitch8_5,The rocket pitched the ballerina.,47.0,47.4210205078125,205.89292907714844,79.65279388427734,86.92218017578125
581,pitch,"to move or travel at a certain speed or angle, especially through the air",pitch8,pitch8_9,The plane pitched the ball.,51.0,54.71399688720703,181.15956115722656,77.27620697021484,80.65827178955078
582,pitch,"to move or travel at a certain speed or angle, especially through the air",pitch8,pitch8_2,The plane pitched the plane.,43.0,63.94816207885742,183.84567260742188,76.52772521972656,69.717529296875
583,pitch,"to move or travel at a certain speed or angle, especially through the air",pitch8,pitch8_4,The ball pitched the ballistically.,46.0,67.19703674316406,178.86764526367188,72.46873474121094,72.19309997558594
584,place,to put or set something in a particular location or position,place1,place1_4,The coach placed the player.,45.0,30.72383117675781,162.6144561767578,35.965003967285156,37.725643157958984
585,place,to put or set something in a particular location or position,place1,place1_9,The placekicker placed the ball.,51.0,35.467437744140625,173.9912567138672,37.24715805053711,80.1444320678711
586,place,to put or set something in a particular location or position,place1,place1_3,The teacher placed the books.,44.0,40.77653121948242,169.88755798339844,35.75474548339844,36.441650390625
587,place,to put or set something in a particular location or position,place1,place1_1,The teacher placed the student.,42.0,40.91888427734375,151.49461364746094,34.97491455078125,36.603485107421875
588,post,place or position something,post1,post1_8,The postman posted the letter.,50.0,27.941387176513672,176.0258026123047,29.793659210205078,31.192209243774414
589,post,place or position something,post1,post1_6,The postman posted the letters.,48.0,29.203838348388672,203.5511016845703,44.132171630859375,44.97732925415039
590,post,place or position something,post1,post1_10,The postman posted the letterbox.,52.0,31.66002655029297,184.68299865722656,37.5471076965332,35.262962341308594
591,post,place or position something,post1,post1_2,The postman posted the mailboxes.,43.0,33.82476806640625,196.9713897705078,38.836395263671875,36.67108917236328
592,post,send or transmit information,post2,post2_2,The company posted the results.,43.0,31.08610725402832,175.37269592285156,37.69453048706055,34.767093658447266
593,post,send or transmit information,post2,post2_10,The president posted the details.,53.0,36.53296661376953,171.72146606445312,62.849853515625,41.29292297363281
594,post,send or transmit information,post2,post2_6,The postmaster posted the listings.,48.0,39.29656982421875,201.6678924560547,43.35020446777344,41.8880500793457
595,post,send or transmit information,post2,post2_7,The article posted the newsletter.,49.0,40.999629974365234,171.93104553222656,87.35602569580078,45.39641571044922
596,post,publish or make available,post3,post3_7,The author posted the essay.,51.0,38.65837097167969,197.93458557128906,67.30247497558594,37.71746063232422
597,post,publish or make available,post3,post3_8,The company posted the latest.,52.0,42.74942398071289,171.3287353515625,41.59431076049805,40.0550537109375
598,post,publish or make available,post3,post3_5,The blogger posted the entry.,48.0,44.68284606933594,170.91415405273438,49.11698913574219,37.164825439453125
599,post,publish or make available,post3,post3_4,The text posted the weekend.,47.0,55.945106506347656,184.2303009033203,90.71292877197266,70.35591125488281
600,post,assign or allocate,post4,post4_8,The manager posted the newcomers.,50.0,36.752689361572266,192.01292419433594,54.25045394897461,54.04296112060547
601,post,assign or allocate,post4,post4_4,The officer posted the manpower.,45.0,37.758697509765625,170.6514892578125,47.507171630859375,41.96288299560547
602,post,assign or allocate,post4,post4_1,The teacher posted the students.,42.0,38.22444915771485,213.02854919433594,40.680789947509766,32.807884216308594
603,post,assign or allocate,post4,post4_2,The manager posted the newest.,43.0,46.78765106201172,161.54962158203125,53.16749954223633,42.553367614746094
604,post,place under surveillance,post5,post5_2,The police posted the building.,45.0,30.93560791015625,228.4011688232422,54.42155838012695,30.727476119995117
605,post,place under surveillance,post5,post5_1,The police posted the suspects.,42.0,31.658456802368164,237.0239715576172,38.484893798828125,33.527347564697266
606,post,place under surveillance,post5,post5_3,The government posted the embassy.,47.0,35.02354431152344,190.59231567382812,124.27937316894531,36.440608978271484
607,post,place under surveillance,post5,post5_4,The police posted the house.,49.0,40.91990280151367,192.4652099609375,39.454166412353516,30.83690643310547
608,push,to apply force to something to move it or keep it moving,push1,push1_3,The bicyclist pushed the pedals.,45.0,27.45270156860352,189.56068420410156,50.454627990722656,31.563034057617188
609,push,to apply force to something to move it or keep it moving,push1,push1_1,The wind pushed the doorbell.,42.0,32.27659606933594,146.04977416992188,39.950801849365234,36.320068359375
610,push,to apply force to something to move it or keep it moving,push1,push1_6,The wind pushed the sailboat.,48.0,36.39549255371094,180.37359619140625,33.67845153808594,29.02266502380371
611,push,to apply force to something to move it or keep it moving,push1,push1_10,The wind pushed the door.,41.0,37.55030059814453,139.31915283203125,33.46100616455078,30.408714294433594
612,push,to urge or encourage someone to do something,push2,push2_7,The coach pushed the athletes.,51.0,29.80055809020996,190.41334533691406,49.78941345214844,35.82223129272461
613,push,to urge or encourage someone to do something,push2,push2_8,The mayor pushed the councilmen.,53.0,35.490718841552734,155.8524169921875,65.289306640625,42.427635192871094
614,push,to urge or encourage someone to do something,push2,push2_2,The teacher pushed the student.,43.0,36.30261993408203,150.121826171875,30.703426361083984,32.574466705322266
615,push,to urge or encourage someone to do something,push2,push2_1,The teacher pushed the students.,42.0,37.19513702392578,156.00401306152344,46.38396453857422,32.97930908203125
616,push,to promote or advocate for something,push3,push3_1,The government pushed the bill.,42.0,30.6099853515625,146.85585021972656,58.278785705566406,34.246910095214844
617,push,to promote or advocate for something,push3,push3_2,The mayor pushed the idea.,43.0,43.067142486572266,158.73118591308594,58.542938232421875,35.98567199707031
618,push,to promote or advocate for something,push3,push3_6,The candidate pushed the idea.,49.0,43.8670654296875,156.7281036376953,69.53607940673828,36.767635345458984
619,push,to promote or advocate for something,push3,push3_9,The union pushed the company.,53.0,48.02648162841797,137.875732421875,73.71121215820312,42.59113693237305
620,push,to introduce or present something to someone,push4,push4_6,The manager pushed the idea.,48.0,28.522300720214844,171.72073364257812,74.05050659179688,33.02719497680664
621,push,to introduce or present something to someone,push4,push4_1,The president pushed the idea.,42.0,29.9154109954834,163.3285369873047,39.92353820800781,34.63795471191406
622,push,to introduce or present something to someone,push4,push4_5,The police pushed the charges.,47.0,30.84471893310547,180.173095703125,69.1435775756836,34.69535827636719
623,push,to introduce or present something to someone,push4,push4_3,The salesman pushed the benefits.,45.0,34.520694732666016,195.3487091064453,59.0434455871582,38.035728454589844
624,push,to communicate or transmit information to someone,push5,push5_7,The teacher pushed the lesson.,48.0,29.88902473449707,181.71170043945312,37.71503829956055,34.36634063720703
625,push,to communicate or transmit information to someone,push5,push5_4,The satellite pushed the signals.,45.0,33.33201599121094,160.1381378173828,72.46199035644531,49.860137939453125
626,push,to communicate or transmit information to someone,push5,push5_6,The newspaper pushed the story.,47.0,40.54534912109375,125.98662567138672,48.35645294189453,44.815711975097656
627,push,to communicate or transmit information to someone,push5,push5_1,The police pushed the warning.,42.0,43.2944221496582,168.8279266357422,77.0458755493164,38.006988525390625
628,reach,physical reach,reach1,reach1_10,The cat reached the mouse.,41.0,25.70172119140625,178.90481567382812,30.27121353149414,30.112773895263672
629,reach,physical reach,reach1,reach1_8,The door reached the wall.,49.0,28.97748756408692,143.0186309814453,50.75396728515625,33.19003677368164
630,reach,physical reach,reach1,reach1_3,The ball reached the endzone.,44.0,29.669612884521484,106.8828353881836,34.64186096191406,33.8814697265625
631,reach,physical reach,reach1,reach1_9,The man reached the plateau.,51.0,31.03061866760254,170.66065979003906,35.73493194580078,65.24590301513672
632,reach,metaphorical reach,reach2,reach2_2,The author reached the conclusion.,43.0,30.8050537109375,191.57643127441406,68.02273559570312,36.92642593383789
633,reach,metaphorical reach,reach2,reach2_10,The company reached the heights.,41.0,33.85560989379883,190.07997131347656,61.27732849121094,56.134803771972656
634,reach,metaphorical reach,reach2,reach2_5,The novelist reached the pinnacle.,46.0,36.03562545776367,190.00250244140625,80.82808685302734,57.87053298950195
635,reach,metaphorical reach,reach2,reach2_1,The film reached the hearts.,42.0,44.10473251342773,148.14816284179688,89.11479949951172,56.335845947265625
636,reach,cognitive reach,reach3,reach3_6,The youngster reached the age.,47.0,38.08934020996094,153.4235382080078,48.054073333740234,69.45207214355469
637,reach,cognitive reach,reach3,reach3_7,The reach reached the bookshelf.,48.0,39.0146484375,214.41983032226562,60.33242416381836,105.97077178955078
638,reach,cognitive reach,reach3,reach3_1,The child reached the stage.,42.0,42.23892593383789,165.91358947753906,84.625732421875,39.57801055908203
639,reach,cognitive reach,reach3,reach3_8,The article reached the highest.,49.0,48.00621032714844,151.7755584716797,43.29865264892578,73.77091217041016
640,reach,emotional reach,reach4,reach4_1,The movie reached the audience.,42.0,28.611236572265625,169.10536193847656,74.19234466552734,34.11630630493164
641,reach,emotional reach,reach4,reach4_8,The book reached the heartstrings.,51.0,35.43822479248047,216.54501342773438,137.19378662109375,78.82368469238281
642,reach,emotional reach,reach4,reach4_4,The author reached the emotions.,46.0,36.62754440307617,196.22853088378906,94.6475830078125,43.28891372680664
643,reach,emotional reach,reach4,reach4_2,The movie reached the hearts.,43.0,42.69097137451172,161.23489379882812,88.86953735351562,41.36090850830078
644,reach,physical distance,reach5,reach5_2,The train reached the station.,43.0,37.287391662597656,147.7545928955078,28.934293746948242,27.74835968017578
645,reach,physical distance,reach5,reach5_1,The car reached the bridge.,42.0,39.983680725097656,162.57781982421875,65.58857727050781,31.182395935058594
646,reach,physical distance,reach5,reach5_7,The nearest reached the furthest.,48.0,40.87275695800781,208.8202667236328,56.247962951660156,49.61398696899414
647,reach,physical distance,reach5,reach5_10,The sun reached the zenith.,41.0,41.18617248535156,168.7194366455078,33.39033889770508,32.3753547668457
648,recall,bring to mind or remember,recall1,recall1_10,The sight recalled the story.,41.0,46.7637939453125,179.5006866455078,83.0821762084961,39.8604736328125
649,recall,bring to mind or remember,recall1,recall1_3,The word recalled the events.,44.0,47.0943603515625,200.07154846191406,76.61683654785156,56.55781555175781
650,recall,bring to mind or remember,recall1,recall1_8,The sound recalled the happy.,49.0,51.40568923950195,187.6563720703125,88.05367279052734,45.72378158569336
651,recall,bring to mind or remember,recall1,recall1_2,The word recalled the soundtrack.,43.0,52.76431274414063,212.10635375976562,84.47306823730469,48.239418029785156
652,recall,regain consciousness or control,recall2,recall2_3,The driver recalled the vehicle.,45.0,34.94622039794922,151.21987915039062,57.214359283447266,36.396488189697266
653,recall,regain consciousness or control,recall2,recall2_9,The patient recalled the incident.,52.0,43.34595489501953,132.63377380371094,36.35459899902344,32.98186492919922
654,recall,regain consciousness or control,recall2,recall2_2,The patient recalled the events.,43.0,43.77027130126953,136.0625,38.99921798706055,35.061767578125
655,recall,regain consciousness or control,recall2,recall2_7,The victim recalled the incident.,49.0,44.68445587158203,151.4380340576172,70.58740997314453,34.01844024658203
656,recall,retrieve or regain possession of something,recall3,recall3_4,The doctor recalled the medicine.,46.0,31.492935180664062,196.49130249023438,36.25225830078125,35.380184173583984
657,recall,retrieve or regain possession of something,recall3,recall3_10,The company recalled the faulty.,41.0,32.60602188110352,207.3033447265625,39.80991744995117,39.12528991699219
658,recall,retrieve or regain possession of something,recall3,recall3_5,The thief recalled the jewelry.,47.0,34.52732849121094,186.21072387695312,58.75676727294922,37.15235900878906
659,recall,retrieve or regain possession of something,recall3,recall3_6,The policewoman recalled the moneybag.,48.0,41.51984405517578,233.14556884765625,66.13496398925781,44.34028244018555
660,recall,withdraw or take back something,recall4,recall4_8,The president recalled the ambassador.,51.0,25.05592536926269,221.39547729492188,33.262020111083984,29.114334106445312
661,recall,withdraw or take back something,recall4,recall4_1,The company recalled the product.,42.0,27.036693572998047,167.94383239746094,34.01202392578125,30.352523803710938
662,recall,withdraw or take back something,recall4,recall4_9,The company recalled the toy.,52.0,29.2637996673584,194.89675903320312,36.00908660888672,32.48641586303711
663,recall,withdraw or take back something,recall4,recall4_6,The company recalled the defectiveproduct.,48.0,35.44363021850586,226.7916717529297,43.40117645263672,39.70173263549805
664,recall,restore or revive a memory or skill,recall5,recall5_3,The teacher recalled the student.,44.0,43.81827163696289,166.73875427246094,33.64688491821289,36.04645919799805
665,recall,restore or revive a memory or skill,recall5,recall5_4,The film recalled the pleasures.,45.0,46.965553283691406,186.18035888671875,89.7889175415039,60.81672286987305
666,recall,restore or revive a memory or skill,recall5,recall5_1,The book recalled the events.,42.0,48.17562103271485,141.1399688720703,41.21136474609375,40.8869514465332
667,recall,restore or revive a memory or skill,recall5,recall5_6,The passage recalled the daytrip.,47.0,48.197853088378906,196.32791137695312,78.47359466552734,101.20499420166016
668,remove,to take something away or to take something out of a place,remove1,remove1_3,The teacher removed the broken.,44.0,41.53791809082031,189.49835205078125,37.98753356933594,38.098819732666016
669,remove,to take something away or to take something out of a place,remove1,remove1_2,The teacher removed the student.,43.0,42.08380508422852,165.77597045898438,34.66553497314453,36.44049835205078
670,remove,to take something away or to take something out of a place,remove1,remove1_8,The cashier removed the change.,49.0,45.768062591552734,180.12777709960938,71.5942153930664,37.97734069824219
671,remove,to take something away or to take something out of a place,remove1,remove1_1,The verb removed the chairs.,42.0,46.80806350708008,198.29978942871094,47.30547332763672,83.89645385742188
672,roll,to cause something to move or rotate by turning or rotating it oneself,roll1,roll1_1,The child rolled the ball.,42.0,24.40314102172852,147.69911193847656,33.159751892089844,47.884525299072266
673,roll,to cause something to move or rotate by turning or rotating it oneself,roll1,roll1_2,The boy rolled the ball.,43.0,35.56598663330078,141.2901611328125,32.22962951660156,28.760326385498047
674,roll,to cause something to move or rotate by turning or rotating it oneself,roll1,roll1_7,The woman rolled the tirebarrow.,49.0,38.63039779663086,189.8597412109375,51.04574966430664,44.93550109863281
675,roll,to cause something to move or rotate by turning or rotating it oneself,roll1,roll1_9,The student rolled the die.,53.0,39.08084487915039,120.685546875,52.85479736328125,49.792266845703125
676,sack,to force someone to leave their job or position often due to poor performance or misconduct,sack1,sack1_9,The coach sacked the quarterback.,53.0,27.46191596984864,201.7833709716797,29.841644287109375,33.40684127807617
677,sack,to force someone to leave their job or position often due to poor performance or misconduct,sack1,sack1_8,The company sacked the accountant.,52.0,29.052942276000977,209.07017517089844,34.131202697753906,34.304176330566406
678,sack,to force someone to leave their job or position often due to poor performance or misconduct,sack1,sack1_4,The school sacked the maths.,46.0,34.42393112182617,169.8542938232422,69.48756408691406,64.69060516357422
679,sack,to force someone to leave their job or position often due to poor performance or misconduct,sack1,sack1_7,The boss sacked the unproductiveworker.,51.0,38.93149948120117,200.98532104492188,43.74266815185547,44.791603088378906
680,save,store or preserve something for future use,save1,save1_2,The computer saved the file.,43.0,27.47026824951172,142.87632751464844,33.616756439208984,48.207576751708984
681,save,store or preserve something for future use,save1,save1_3,The computer saved the document.,44.0,27.95242691040039,157.75006103515625,33.908973693847656,48.90113067626953
682,save,store or preserve something for future use,save1,save1_10,The library saved the bookshelves.,52.0,34.546958923339844,184.4534454345703,81.060302734375,101.59744262695312
683,save,store or preserve something for future use,save1,save1_6,The nurses saved the medications.,47.0,37.08018112182617,187.43760681152344,97.33213806152344,86.37611389160156
684,save,prevent something from harm or danger,save2,save2_3,The firefighters saved the house.,44.0,26.47933578491211,184.32229614257812,32.80455017089844,43.76609802246094
685,save,prevent something from harm or danger,save2,save2_4,The goalkeeper saved the goal.,45.0,27.35028076171875,104.28759765625,52.19192886352539,32.1162109375
686,save,prevent something from harm or danger,save2,save2_1,The firemen saved the building.,42.0,27.73921012878418,147.57557678222656,34.73884963989258,31.53219985961914
687,save,prevent something from harm or danger,save2,save2_7,The firefighters saved the city.,48.0,29.545398712158203,184.71531677246094,60.64203643798828,47.81330108642578
688,save,spend less than one expects to spend,save3,save3_8,The more saved the better.,49.0,44.14606094360352,118.93296813964844,116.35047912597656,73.91535186767578
689,save,spend less than one expects to spend,save3,save3_4,The restaurant saved the mealworms.,45.0,46.639461517333984,230.16432189941406,53.6826286315918,51.79277038574219
690,save,spend less than one expects to spend,save3,save3_6,The trip saved the company.,47.0,46.94458770751953,179.30874633789062,63.308837890625,43.984375
691,save,spend less than one expects to spend,save3,save3_1,The government saved the airline.,42.0,47.29310607910156,179.58065795898438,77.10581970214844,74.86674499511719
692,save,preserve or maintain something in its current state,save4,save4_4,The doctor saved the patient.,45.0,42.99549102783203,174.0690460205078,59.85173797607422,93.90790557861328
693,save,preserve or maintain something in its current state,save4,save4_2,The government saved the old.,43.0,43.25216293334961,160.7808380126953,66.92556762695312,39.02988815307617
694,save,preserve or maintain something in its current state,save4,save4_9,The government saved the factory.,52.0,44.508182525634766,198.76258850097656,60.40666580200195,35.41469955444336
695,save,preserve or maintain something in its current state,save4,save4_8,The firemen saved the burning.,51.0,44.54323196411133,170.61842346191406,42.009437561035156,41.940032958984375
696,save,convert or transform something,save5,save5_3,The computer saved the data.,44.0,27.72340202331543,145.73416137695312,34.22200012207031,48.68141174316406
697,save,convert or transform something,save5,save5_5,The scientists saved the datafile.,46.0,40.88801574707031,184.6322784423828,60.50411605834961,72.17497253417969
698,save,convert or transform something,save5,save5_8,The man saved the damsel.,49.0,45.81953048706055,161.00408935546875,36.46588134765625,37.8320198059082
699,save,convert or transform something,save5,save5_4,The scientist saved the species.,45.0,46.29612731933594,178.81008911132812,38.92237854003906,50.841827392578125
700,see,perceive with the eyes,see1,see1_2,The cat saw the mouse.,43.0,23.495067596435547,110.90250396728516,28.298133850097656,26.693082809448242
701,see,perceive with the eyes,see1,see1_10,The man saw the woman.,41.0,25.207275390625,111.57379150390625,29.445152282714844,28.8660888671875
702,see,perceive with the eyes,see1,see1_8,The cat saw the rat.,54.0,25.260330200195312,114.93789672851562,29.98451805114746,28.64627456665039
703,see,perceive with the eyes,see1,see1_6,The dog saw the bone.,51.0,25.99209213256836,119.87683868408203,30.179101943969727,29.458023071289062
704,see,understand or comprehend,see2,see2_8,The speaker saw the point.,49.0,31.313764572143555,166.12010192871094,69.20491027832031,34.10094451904297
705,see,understand or comprehend,see2,see2_5,The man saw the mistake.,46.0,33.61763381958008,164.3104705810547,46.90470886230469,37.0032844543457
706,see,understand or comprehend,see2,see2_2,The teacher saw the student.,43.0,41.6682014465332,137.2132110595703,32.23561477661133,36.97645568847656
707,see,understand or comprehend,see2,see2_6,The lawyer saw the needlessness.,47.0,44.29233551025391,170.91738891601562,77.36515808105469,77.6136474609375
708,see,detect or notice,see3,see3_3,The police saw the burglars.,44.0,27.849977493286133,198.35540771484375,58.43825149536133,31.566909790039062
709,see,detect or notice,see3,see3_1,The police saw the crime.,42.0,28.789470672607425,194.4053955078125,48.801414489746094,31.489093780517578
710,see,detect or notice,see3,see3_2,The police saw the suspects.,43.0,30.45615005493164,216.84361267089844,52.519187927246094,34.437191009521484
711,see,detect or notice,see3,see3_10,The police saw the escapee.,54.0,32.216556549072266,185.54434204101562,53.42552947998047,35.27885055541992
712,see,envision or imagine,see4,see4_7,The writer saw the characterization.,48.0,43.7757568359375,145.42063903808594,86.32550048828125,58.57526397705078
713,see,envision or imagine,see4,see4_4,The image saw the cat.,45.0,52.41767501831055,170.2230224609375,92.5079116821289,61.25353240966797
714,see,envision or imagine,see4,see4_3,The boy saw the dogma.,44.0,53.22251892089844,153.80615234375,40.679168701171875,46.010154724121094
715,see,envision or imagine,see4,see4_9,The boy saw the dogmaevanly.,50.0,56.92521286010742,182.00543212890625,75.21221160888672,63.07143020629883
716,see,observe or witness,see5,see5_2,The police saw the robbery.,43.0,26.41904830932617,201.58447265625,48.386802673339844,29.744476318359375
717,see,observe or witness,see5,see5_3,The police saw the thief.,44.0,27.38489151000977,190.0029296875,47.99246597290039,31.60135269165039
718,see,observe or witness,see5,see5_9,The people saw the accident.,53.0,27.776063919067383,167.8343048095703,51.745967864990234,50.704925537109375
719,see,observe or witness,see5,see5_1,The teacher saw the students.,42.0,28.193662643432617,155.21359252929688,32.66897964477539,34.918975830078125
720,sense,perceive,sense1,sense1_2,The cat sensed the mouse.,43.0,26.665752410888672,162.5071563720703,32.170066833496094,31.129806518554688
721,sense,perceive,sense1,sense1_1,The cat sensed the danger.,42.0,26.80279541015625,161.86880493164062,31.233726501464844,30.672592163085938
722,sense,perceive,sense1,sense1_5,The man sensed the smell.,46.0,32.64649200439453,148.16551208496094,39.58283996582031,38.055511474609375
723,sense,perceive,sense1,sense1_8,The baby sensed the smell.,49.0,35.37690734863281,159.53750610351562,59.5380973815918,39.81758499145508
724,sense,understand,sense2,sense2_10,The child sensed the meaning.,41.0,32.8676643371582,180.78225708007812,78.64140319824219,38.89516067504883
725,sense,understand,sense2,sense2_9,The word sensed the problem.,52.0,44.494590759277344,209.6569366455078,104.54046630859375,54.61295700073242
726,sense,understand,sense2,sense2_4,The student sensed the question.,45.0,44.8489990234375,138.62603759765625,56.44420623779297,36.33150863647461
727,sense,understand,sense2,sense2_3,The teacher sensed the students.,44.0,45.61856842041016,162.63079833984375,71.30036926269531,39.497982025146484
728,sense,make sense,sense3,sense3_4,The teacher sensed the pupils.,45.0,38.737449645996094,180.78175354003906,64.96422576904297,54.42456817626953
729,sense,make sense,sense3,sense3_3,The sentence sensed the meaning.,44.0,50.34542846679688,221.3397979736328,67.86112976074219,85.50164031982422
730,sense,make sense,sense3,sense3_1,The statement sensed the speaker.,42.0,51.42256927490234,244.09222412109375,68.51469421386719,43.93390655517578
731,sense,make sense,sense3,sense3_9,The sentence sensed the rightness.,50.0,56.02240753173828,234.24081420898438,70.28491973876953,91.16967010498047
732,sense,have a sense of,sense4,sense4_10,The man sensed the danger.,41.0,29.54307556152344,127.22718048095703,33.384315490722656,32.587799072265625
733,sense,have a sense of,sense4,sense4_1,The dog sensed the cat.,42.0,43.2345085144043,114.2828369140625,33.75177764892578,34.307735443115234
734,sense,have a sense of,sense4,sense4_6,The people sensed the danger.,47.0,46.27507781982422,150.6643829345703,35.855979919433594,51.954708099365234
735,sense,have a sense of,sense4,sense4_5,The windlessness sensed the beginning.,46.0,48.61032485961914,217.11151123046875,146.76136779785156,123.33931732177734
736,sense,be sensible,sense5,sense5_1,The boy sensed the danger.,42.0,30.866085052490234,160.18301391601562,33.34858322143555,62.15789794921875
737,sense,be sensible,sense5,sense5_3,The author sensed the truth.,45.0,36.80384826660156,166.5306854248047,61.5911865234375,53.95226287841797
738,sense,be sensible,sense5,sense5_6,The child sensed the danger.,48.0,46.43354415893555,155.2694854736328,52.63977813720703,53.09142303466797
739,sense,be sensible,sense5,sense5_9,The doctor sensed the patient.,51.0,57.58048248291016,180.1446075439453,40.14678192138672,39.57322311401367
740,set,place or locate,set1,set1_5,The children set the table.,47.0,25.868221282958984,130.9714813232422,48.96893310546875,29.699993133544922
741,set,place or locate,set1,set1_6,The teacher set the paperweight.,48.0,33.39957427978516,153.7900390625,39.870418548583984,40.66051483154297
742,set,place or locate,set1,set1_2,The sun set the trees.,43.0,35.73931121826172,107.1863784790039,43.48370361328125,43.28837585449219
743,set,place or locate,set1,set1_7,The fire set the curtains.,49.0,42.462772369384766,215.79832458496094,39.82986831665039,39.32959747314453
744,set,arrange or organize,set2,set2_2,The teacher set the desks.,43.0,27.223100662231445,171.84202575683594,35.65282440185547,33.13854217529297
745,set,arrange or organize,set2,set2_3,The company set the table.,45.0,31.0380859375,172.66757202148438,38.33876419067383,73.6588363647461
746,set,arrange or organize,set2,set2_6,The teacher set the chairs.,50.0,37.50750732421875,160.06121826171875,63.99447250366211,34.178672790527344
747,set,arrange or organize,set2,set2_8,The teacher set the examination.,52.0,39.28304290771485,152.09217834472656,34.86317443847656,34.23390197753906
748,set,determine or fix,set3,set3_8,The director set the scene.,49.0,27.177385330200195,133.96669006347656,66.8478012084961,32.325599670410156
749,set,determine or fix,set3,set3_6,The manager set the prices.,47.0,29.77008438110352,181.55091857910156,51.35321044921875,67.34211730957031
750,set,determine or fix,set3,set3_5,The court set the amount.,46.0,31.26718521118164,162.9341583251953,68.22423553466797,37.000732421875
751,set,determine or fix,set3,set3_2,The time set the alarm.,43.0,34.93634796142578,196.22760009765625,41.75971221923828,42.138648986816406
752,set,put into a particular state or condition,set4,set4_2,The sun set the sky.,43.0,29.474428176879883,108.56263732910156,38.80713653564453,37.27141189575195
753,set,put into a particular state or condition,set4,set4_6,The teacher set the problem.,48.0,38.64063262939453,141.04501342773438,66.12776184082031,33.614784240722656
754,set,put into a particular state or condition,set4,set4_1,The sun set the skyline.,42.0,39.5257682800293,120.3049545288086,47.63597106933594,46.213687896728516
755,set,put into a particular state or condition,set4,set4_10,The thermostat set the heating.,53.0,40.19633102416992,173.86737060546875,41.04745864868164,47.534507751464844
756,set,assign or allocate,set5,set5_3,The teacher set the homework.,44.0,24.883190155029297,158.3269500732422,30.872880935668945,28.76007843017578
757,set,assign or allocate,set5,set5_4,The government set the salary.,45.0,33.17867660522461,155.49911499023438,55.04861831665039,38.38400650024414
758,set,assign or allocate,set5,set5_2,The teacher set the students.,43.0,37.95034408569336,141.94383239746094,38.066383361816406,37.24554443359375
759,set,assign or allocate,set5,set5_1,The teacher set the classroom.,42.0,40.28843688964844,154.33934020996094,36.37578582763672,35.9614372253418
760,shape,to give it a particular form or figure to mold or fashion it into a specific shape or design,shape1,shape1_1,The sculptor shaped the clay.,42.0,24.551313400268555,189.11204528808594,29.897560119628906,29.23047637939453
761,shape,to give it a particular form or figure to mold or fashion it into a specific shape or design,shape1,shape1_5,The sculptor shaped the marble.,52.0,26.44736862182617,188.33950805664062,32.137054443359375,31.673049926757812
